repo_name,dir_name,month,ce_mean,ca_mean,instability_mean,distance_mean,modularity_q
agoncal/agoncal-application-vintagestore,agoncal__agoncal-application-vintagestore,2025-07,0.3333,0.3333,0.7778,0.2381,nan
agoncal/agoncal-application-vintagestore,agoncal__agoncal-application-vintagestore,2025-08,0.3333,0.3333,0.6444,0.3694,nan
agoncal/agoncal-application-vintagestore,agoncal__agoncal-application-vintagestore,2025-09,0.4167,0.4167,0.5458,0.4403,nan
agoncal/agoncal-application-vintagestore,agoncal__agoncal-application-vintagestore,2025-10,0.4167,0.4167,0.5458,0.4403,nan
agoncal/agoncal-application-vintagestore,agoncal__agoncal-application-vintagestore,2025-11,0.4615,0.4615,0.5038,0.4833,nan
agoncal/agoncal-application-vintagestore,agoncal__agoncal-application-vintagestore,2025-12,0.4615,0.4615,0.5038,0.4833,nan
agoncal/agoncal-application-vintagestore,agoncal__agoncal-application-vintagestore,2026-01,0.4615,0.4615,0.5038,0.4833,nan
akto-api-security/akto,akto-api-security__akto,2024-12,6.7173,6.7173,0.5608,0.4056,nan
akto-api-security/akto,akto-api-security__akto,2025-01,6.8377,6.8377,0.5617,0.4048,nan
akto-api-security/akto,akto-api-security__akto,2025-02,6.2432,6.2432,0.5573,0.4111,nan
akto-api-security/akto,akto-api-security__akto,2025-03,6.317,6.317,0.5575,0.4113,nan
akto-api-security/akto,akto-api-security__akto,2025-04,6.3493,6.3493,0.5637,0.4058,nan
akto-api-security/akto,akto-api-security__akto,2025-05,6.3917,6.3917,0.5652,0.4041,nan
akto-api-security/akto,akto-api-security__akto,2025-06,6.4737,6.4737,0.5668,0.402,nan
akto-api-security/akto,akto-api-security__akto,2025-07,6.504,6.504,0.5732,0.3966,nan
akto-api-security/akto,akto-api-security__akto,2025-08,6.5787,6.5787,0.573,0.3972,nan
akto-api-security/akto,akto-api-security__akto,2025-09,6.6824,6.6824,0.5741,0.3963,nan
akto-api-security/akto,akto-api-security__akto,2025-10,6.6169,6.6169,0.5691,0.402,nan
akto-api-security/akto,akto-api-security__akto,2025-11,6.6917,6.6917,0.5661,0.4041,nan
akto-api-security/akto,akto-api-security__akto,2025-12,6.7169,6.7169,0.5678,0.4032,nan
alibaba/spring-ai-alibaba,alibaba__spring-ai-alibaba,2024-12,1.4565,1.4565,0.5222,0.4446,nan
alibaba/spring-ai-alibaba,alibaba__spring-ai-alibaba,2025-01,1.2949,1.2949,0.4729,0.4858,nan
alibaba/spring-ai-alibaba,alibaba__spring-ai-alibaba,2025-02,1.1386,1.1386,0.464,0.5041,nan
alibaba/spring-ai-alibaba,alibaba__spring-ai-alibaba,2025-03,0.7075,0.7075,0.4469,0.5208,nan
alibaba/spring-ai-alibaba,alibaba__spring-ai-alibaba,2025-04,1.5892,1.5892,0.462,0.4814,nan
alibaba/spring-ai-alibaba,alibaba__spring-ai-alibaba,2025-05,1.8525,1.8525,0.5044,0.4482,nan
alibaba/spring-ai-alibaba,alibaba__spring-ai-alibaba,2025-06,2.1509,2.1509,0.5535,0.4055,nan
alibaba/spring-ai-alibaba,alibaba__spring-ai-alibaba,2025-09,3.2414,3.2414,0.5413,0.3942,nan
alibaba/spring-ai-alibaba,alibaba__spring-ai-alibaba,2025-11,2.8291,2.8291,0.613,0.3069,nan
alibaba/spring-ai-alibaba,alibaba__spring-ai-alibaba,2025-12,3.6871,3.6871,0.6139,0.3117,nan
anboralabs/ks-explorer,anboralabs__ks-explorer,2024-12,2.7609,2.7609,0.5861,0.3841,nan
anboralabs/ks-explorer,anboralabs__ks-explorer,2025-01,2.7609,2.7609,0.5861,0.3841,nan
anboralabs/ks-explorer,anboralabs__ks-explorer,2025-02,2.7609,2.7609,0.5861,0.3841,nan
anboralabs/ks-explorer,anboralabs__ks-explorer,2025-03,2.7609,2.7609,0.5861,0.3841,nan
anboralabs/ks-explorer,anboralabs__ks-explorer,2025-04,2.7609,2.7609,0.5861,0.3841,nan
anboralabs/ks-explorer,anboralabs__ks-explorer,2025-05,2.7609,2.7609,0.5861,0.3841,nan
anboralabs/ks-explorer,anboralabs__ks-explorer,2025-06,2.7609,2.7609,0.5861,0.3841,nan
anboralabs/ks-explorer,anboralabs__ks-explorer,2025-07,2.7609,2.7609,0.5861,0.3841,nan
anboralabs/ks-explorer,anboralabs__ks-explorer,2025-08,2.7609,2.7609,0.5861,0.3841,nan
anboralabs/ks-explorer,anboralabs__ks-explorer,2025-09,2.7609,2.7609,0.5861,0.3841,nan
anboralabs/ks-explorer,anboralabs__ks-explorer,2025-10,2.7609,2.7609,0.5861,0.3841,nan
anboralabs/ks-explorer,anboralabs__ks-explorer,2025-11,2.7609,2.7609,0.5861,0.3841,nan
anboralabs/ks-explorer,anboralabs__ks-explorer,2025-12,2.7609,2.7609,0.5861,0.3841,nan
apache/gravitino,apache__gravitino,2024-12,7.4073,7.4073,0.6525,0.2746,nan
apache/gravitino,apache__gravitino,2025-01,7.3547,7.3547,0.6555,0.2729,nan
apache/gravitino,apache__gravitino,2025-02,7.3321,7.3321,0.6586,0.2704,nan
apache/gravitino,apache__gravitino,2025-03,7.3745,7.3745,0.6599,0.2714,nan
apache/gravitino,apache__gravitino,2025-04,7.375,7.375,0.6576,0.2723,nan
apache/gravitino,apache__gravitino,2025-05,7.3566,7.3566,0.6539,0.2728,nan
apache/gravitino,apache__gravitino,2025-06,7.391,7.391,0.6564,0.277,nan
apache/gravitino,apache__gravitino,2025-07,7.4055,7.4055,0.6574,0.2727,nan
apache/iotdb,apache__iotdb,2024-12,10.807,10.807,0.5971,0.3275,nan
apache/polaris,apache__polaris,2024-12,4.3696,4.3696,0.5833,0.2686,nan
apache/polaris,apache__polaris,2025-01,4.569,4.569,0.6176,0.2963,nan
apache/polaris,apache__polaris,2025-02,3.3836,3.3836,0.6532,0.2583,nan
apache/polaris,apache__polaris,2025-03,4.0,4.0,0.6312,0.2778,nan
apache/polaris,apache__polaris,2025-04,4.1875,4.1875,0.6386,0.2715,nan
apache/polaris,apache__polaris,2025-05,4.2063,4.2063,0.6315,0.268,nan
apache/polaris,apache__polaris,2025-06,4.2941,4.2941,0.6221,0.2758,nan
apache/polaris,apache__polaris,2025-07,4.375,4.375,0.6261,0.2703,nan
apache/polaris,apache__polaris,2025-08,4.4412,4.4412,0.6134,0.2777,nan
apache/polaris,apache__polaris,2025-09,4.2955,4.2955,0.6136,0.2752,nan
apache/struts,apache__struts,2024-11,5.1242,5.1242,0.6134,0.2748,nan
apache/struts,apache__struts,2024-12,4.621,4.621,0.6257,0.2649,nan
apache/struts,apache__struts,2025-01,4.6371,4.6371,0.6265,0.2642,nan
apache/struts,apache__struts,2025-02,4.6573,4.6573,0.6264,0.2643,nan
apache/struts,apache__struts,2025-03,4.6411,4.6411,0.6256,0.2651,nan
apache/struts,apache__struts,2025-04,4.648,4.648,0.6274,0.2644,nan
apache/struts,apache__struts,2025-05,4.648,4.648,0.6274,0.2644,nan
apache/struts,apache__struts,2025-06,4.648,4.648,0.6274,0.2644,nan
apache/struts,apache__struts,2025-07,4.648,4.648,0.6274,0.2644,nan
apache/struts,apache__struts,2025-08,4.648,4.648,0.6274,0.2644,nan
apache/struts,apache__struts,2025-09,4.648,4.648,0.6274,0.2645,nan
apache/struts,apache__struts,2025-10,4.672,4.672,0.626,0.266,nan
apache/struts,apache__struts,2025-11,4.672,4.672,0.626,0.266,nan
atlassian/data-center-helm-charts,atlassian__data-center-helm-charts,2025-02,0.875,0.875,0.6345,0.3655,nan
atlassian/data-center-helm-charts,atlassian__data-center-helm-charts,2025-03,0.875,0.875,0.6342,0.3658,nan
atlassian/data-center-helm-charts,atlassian__data-center-helm-charts,2025-04,0.875,0.875,0.6342,0.3658,nan
atlassian/data-center-helm-charts,atlassian__data-center-helm-charts,2025-05,0.875,0.875,0.6342,0.3658,nan
atlassian/data-center-helm-charts,atlassian__data-center-helm-charts,2025-06,0.875,0.875,0.6342,0.3658,nan
atlassian/data-center-helm-charts,atlassian__data-center-helm-charts,2025-07,0.875,0.875,0.6342,0.3658,nan
atlassian/data-center-helm-charts,atlassian__data-center-helm-charts,2025-08,0.875,0.875,0.6342,0.3658,nan
atlassian/data-center-helm-charts,atlassian__data-center-helm-charts,2025-09,0.875,0.875,0.6341,0.3659,nan
atlassian/data-center-helm-charts,atlassian__data-center-helm-charts,2025-10,0.875,0.875,0.6341,0.3659,nan
atlassian/data-center-helm-charts,atlassian__data-center-helm-charts,2025-11,0.875,0.875,0.6341,0.3659,nan
atlassian/data-center-helm-charts,atlassian__data-center-helm-charts,2025-12,0.875,0.875,0.6341,0.3659,nan
atlassian/data-center-helm-charts,atlassian__data-center-helm-charts,2026-01,0.875,0.875,0.6341,0.3659,nan
atlassian/data-center-helm-charts,atlassian__data-center-helm-charts,2026-02,0.875,0.875,0.6341,0.3659,nan
averbraeck/opentrafficsim,averbraeck__opentrafficsim,2024-12,9.0321,9.0321,0.6174,0.2825,nan
averbraeck/opentrafficsim,averbraeck__opentrafficsim,2025-02,8.9625,8.9625,0.6169,0.2868,nan
averbraeck/opentrafficsim,averbraeck__opentrafficsim,2025-05,9.3046,9.3046,0.599,0.2999,nan
averbraeck/opentrafficsim,averbraeck__opentrafficsim,2025-06,9.2848,9.2848,0.5999,0.2982,nan
averbraeck/opentrafficsim,averbraeck__opentrafficsim,2025-07,9.2848,9.2848,0.5999,0.2982,nan
averbraeck/opentrafficsim,averbraeck__opentrafficsim,2025-08,9.2848,9.2848,0.5999,0.2982,nan
averbraeck/opentrafficsim,averbraeck__opentrafficsim,2025-10,9.5436,9.5436,0.5982,0.2953,nan
axonivy-market/portal,axonivy-market__portal,2024-11,4.3388,4.3388,0.6166,0.3611,nan
axonivy-market/portal,axonivy-market__portal,2024-12,4.4431,4.4431,0.6171,0.3606,nan
axonivy-market/portal,axonivy-market__portal,2025-01,4.4472,4.4472,0.6169,0.3608,nan
axonivy-market/portal,axonivy-market__portal,2025-02,4.4634,4.4634,0.6168,0.3607,nan
axonivy-market/portal,axonivy-market__portal,2025-03,4.439,4.439,0.617,0.3605,nan
axonivy-market/portal,axonivy-market__portal,2025-04,4.2967,4.2967,0.6158,0.3618,nan
axonivy-market/portal,axonivy-market__portal,2025-05,4.2967,4.2967,0.6159,0.3617,nan
axonivy-market/portal,axonivy-market__portal,2025-06,4.8533,4.8533,0.6407,0.3458,nan
axonivy-market/portal,axonivy-market__portal,2025-07,4.8522,4.8522,0.6414,0.3459,nan
axonivy-market/portal,axonivy-market__portal,2025-08,4.9043,4.9043,0.6426,0.3446,nan
axonivy-market/portal,axonivy-market__portal,2025-09,4.9087,4.9087,0.6426,0.3446,nan
axonivy-market/portal,axonivy-market__portal,2025-10,4.9605,4.9605,0.6439,0.3435,nan
axonivy-market/portal,axonivy-market__portal,2025-11,5.0263,5.0263,0.6463,0.3405,nan
baretto-labs/OllamAssist,baretto-labs__OllamAssist,2025-03,2.0,2.0,0.7007,0.2159,nan
baretto-labs/OllamAssist,baretto-labs__OllamAssist,2025-04,2.2,2.2,0.6674,0.2462,nan
baretto-labs/OllamAssist,baretto-labs__OllamAssist,2025-05,2.1333,2.1333,0.6741,0.2396,nan
baretto-labs/OllamAssist,baretto-labs__OllamAssist,2025-06,2.125,2.125,0.6849,0.2341,nan
baretto-labs/OllamAssist,baretto-labs__OllamAssist,2025-07,2.1176,2.1176,0.6977,0.2187,nan
baretto-labs/OllamAssist,baretto-labs__OllamAssist,2025-08,2.2353,2.2353,0.6965,0.2199,nan
baretto-labs/OllamAssist,baretto-labs__OllamAssist,2025-09,2.2,2.2,0.6992,0.2321,nan
baretto-labs/OllamAssist,baretto-labs__OllamAssist,2025-10,1.8077,1.8077,0.7685,0.1741,nan
baretto-labs/OllamAssist,baretto-labs__OllamAssist,2025-11,1.871,1.871,0.7547,0.2021,nan
baretto-labs/OllamAssist,baretto-labs__OllamAssist,2025-12,1.9744,1.9744,0.7587,0.1752,nan
baretto-labs/OllamAssist,baretto-labs__OllamAssist,2026-01,1.9744,1.9744,0.7587,0.1752,nan
baretto-labs/OllamAssist,baretto-labs__OllamAssist,2026-02,1.9744,1.9744,0.7587,0.1752,nan
baretto-labs/OllamAssist,baretto-labs__OllamAssist,2026-03,1.9744,1.9744,0.7587,0.1752,nan
bloxbean/cardano-client-lib,bloxbean__cardano-client-lib,2025-04,6.5775,6.5775,0.544,0.428,nan
bloxbean/cardano-client-lib,bloxbean__cardano-client-lib,2025-05,6.5775,6.5775,0.544,0.428,nan
bloxbean/cardano-client-lib,bloxbean__cardano-client-lib,2025-06,6.5775,6.5775,0.544,0.428,nan
bloxbean/cardano-client-lib,bloxbean__cardano-client-lib,2025-07,6.5775,6.5775,0.544,0.428,nan
bloxbean/cardano-client-lib,bloxbean__cardano-client-lib,2025-08,6.5775,6.5775,0.544,0.428,nan
bloxbean/cardano-client-lib,bloxbean__cardano-client-lib,2025-09,6.5775,6.5775,0.5442,0.4281,nan
bloxbean/cardano-client-lib,bloxbean__cardano-client-lib,2025-10,6.5775,6.5775,0.5443,0.4279,nan
bloxbean/cardano-client-lib,bloxbean__cardano-client-lib,2025-11,6.0942,6.0942,0.532,0.4266,nan
bloxbean/cardano-client-lib,bloxbean__cardano-client-lib,2025-12,6.1571,6.1571,0.5331,0.4255,nan
bloxbean/cardano-client-lib,bloxbean__cardano-client-lib,2026-01,6.1571,6.1571,0.5331,0.4255,nan
bloxbean/cardano-client-lib,bloxbean__cardano-client-lib,2026-02,6.1526,6.1526,0.5327,0.426,nan
bloxbean/cardano-client-lib,bloxbean__cardano-client-lib,2026-03,6.081,6.081,0.5423,0.4173,nan
bloxbean/cardano-client-lib,bloxbean__cardano-client-lib,2026-04,6.0935,6.0935,0.542,0.4204,nan
bytechefhq/bytechef,bytechefhq__bytechef,2025-04,4.1099,4.1099,0.7038,0.2822,nan
bytechefhq/bytechef,bytechefhq__bytechef,2025-06,4.059,4.059,0.7066,0.2807,nan
bytechefhq/bytechef,bytechefhq__bytechef,2025-07,4.0698,4.0698,0.707,0.2795,nan
bytechefhq/bytechef,bytechefhq__bytechef,2025-09,4.0054,4.0054,0.7102,0.2777,nan
bytechefhq/bytechef,bytechefhq__bytechef,2025-10,4.0571,4.0571,0.7114,0.2781,nan
bytechefhq/bytechef,bytechefhq__bytechef,2025-11,4.0562,4.0562,0.7114,0.2779,nan
bytechefhq/bytechef,bytechefhq__bytechef,2025-12,4.1155,4.1155,0.7092,0.2786,nan
bytechefhq/bytechef,bytechefhq__bytechef,2026-01,4.1068,4.1068,0.7091,0.2784,nan
caoccao/Javet,caoccao__Javet,2025-03,8.1714,8.1714,0.5764,0.2691,nan
caoccao/Javet,caoccao__Javet,2025-04,8.1714,8.1714,0.5764,0.2691,nan
caoccao/Javet,caoccao__Javet,2025-05,8.1714,8.1714,0.5764,0.2691,nan
caoccao/Javet,caoccao__Javet,2025-06,8.1714,8.1714,0.5763,0.2693,nan
caoccao/Javet,caoccao__Javet,2025-07,8.1714,8.1714,0.5763,0.2693,nan
caoccao/Javet,caoccao__Javet,2025-08,8.1714,8.1714,0.5763,0.2693,nan
caoccao/Javet,caoccao__Javet,2025-09,8.2,8.2,0.5758,0.2683,nan
caoccao/Javet,caoccao__Javet,2025-10,8.2,8.2,0.5758,0.2683,nan
caoccao/Javet,caoccao__Javet,2025-11,8.2,8.2,0.5758,0.2683,nan
caoccao/Javet,caoccao__Javet,2025-12,8.2,8.2,0.5765,0.2675,nan
caoccao/Javet,caoccao__Javet,2026-01,8.2,8.2,0.5765,0.2675,nan
caoccao/Javet,caoccao__Javet,2026-02,8.2,8.2,0.5765,0.2675,nan
caoccao/Javet,caoccao__Javet,2026-03,8.2,8.2,0.5765,0.2675,nan
caoccao/swc4j,caoccao__swc4j,2025-04,8.4634,8.4634,0.5331,0.3684,nan
caoccao/swc4j,caoccao__swc4j,2025-05,8.4634,8.4634,0.5331,0.3684,nan
caoccao/swc4j,caoccao__swc4j,2025-06,8.5854,8.5854,0.5334,0.3681,nan
caoccao/swc4j,caoccao__swc4j,2025-07,8.5854,8.5854,0.5334,0.3681,nan
caoccao/swc4j,caoccao__swc4j,2025-08,8.5854,8.5854,0.5334,0.3681,nan
caoccao/swc4j,caoccao__swc4j,2025-09,8.5854,8.5854,0.5334,0.3681,nan
caoccao/swc4j,caoccao__swc4j,2025-10,8.5854,8.5854,0.5338,0.3663,nan
caoccao/swc4j,caoccao__swc4j,2025-11,8.5854,8.5854,0.5338,0.3663,nan
caoccao/swc4j,caoccao__swc4j,2025-12,8.5854,8.5854,0.5337,0.3672,nan
caoccao/swc4j,caoccao__swc4j,2026-01,8.5854,8.5854,0.5337,0.3672,nan
caoccao/swc4j,caoccao__swc4j,2026-02,5.9888,5.9888,0.7136,0.2382,nan
caoccao/swc4j,caoccao__swc4j,2026-03,5.8932,5.8932,0.7404,0.2139,nan
caoccao/swc4j,caoccao__swc4j,2026-04,5.8932,5.8932,0.7404,0.2139,nan
cinit/QAuxiliary,cinit__QAuxiliary,2024-12,4.3167,4.3167,0.6733,0.2808,nan
cinit/QAuxiliary,cinit__QAuxiliary,2025-01,4.325,4.325,0.6736,0.2805,nan
cinit/QAuxiliary,cinit__QAuxiliary,2025-02,4.325,4.325,0.6735,0.2805,nan
cinit/QAuxiliary,cinit__QAuxiliary,2025-03,4.2869,4.2869,0.6715,0.2833,nan
cinit/QAuxiliary,cinit__QAuxiliary,2025-04,4.3254,4.3254,0.6851,0.2711,nan
cinit/QAuxiliary,cinit__QAuxiliary,2025-05,4.3254,4.3254,0.6852,0.271,nan
cinit/QAuxiliary,cinit__QAuxiliary,2025-06,4.3125,4.3125,0.6885,0.2684,nan
cinit/QAuxiliary,cinit__QAuxiliary,2025-07,4.3125,4.3125,0.6885,0.2684,nan
cinit/QAuxiliary,cinit__QAuxiliary,2025-08,4.3125,4.3125,0.6885,0.2684,nan
cinit/QAuxiliary,cinit__QAuxiliary,2025-09,4.3203,4.3203,0.6884,0.2685,nan
cinit/QAuxiliary,cinit__QAuxiliary,2025-10,4.3281,4.3281,0.6886,0.2684,nan
cinit/QAuxiliary,cinit__QAuxiliary,2025-11,4.3281,4.3281,0.6886,0.2683,nan
cinit/QAuxiliary,cinit__QAuxiliary,2025-12,4.3281,4.3281,0.6886,0.2683,nan
clerk/clerk-sdk-java,clerk__clerk-sdk-java,2025-03,1.2727,1.2727,0.6671,0.3358,nan
clerk/clerk-sdk-java,clerk__clerk-sdk-java,2025-04,1.3636,1.3636,0.6834,0.318,nan
clerk/clerk-sdk-java,clerk__clerk-sdk-java,2025-05,1.3636,1.3636,0.6834,0.318,nan
clerk/clerk-sdk-java,clerk__clerk-sdk-java,2025-06,1.3636,1.3636,0.6833,0.3182,nan
clerk/clerk-sdk-java,clerk__clerk-sdk-java,2025-07,1.4,1.4,0.6628,0.3254,nan
clerk/clerk-sdk-java,clerk__clerk-sdk-java,2025-08,1.75,1.75,0.6339,0.3523,nan
clerk/clerk-sdk-java,clerk__clerk-sdk-java,2025-09,1.75,1.75,0.6347,0.3505,nan
clerk/clerk-sdk-java,clerk__clerk-sdk-java,2025-10,1.75,1.75,0.6347,0.3505,nan
clerk/clerk-sdk-java,clerk__clerk-sdk-java,2025-11,1.8125,1.8125,0.6334,0.3563,nan
clerk/clerk-sdk-java,clerk__clerk-sdk-java,2025-12,1.7647,1.7647,0.598,0.3884,nan
clerk/clerk-sdk-java,clerk__clerk-sdk-java,2026-01,1.7647,1.7647,0.5979,0.3898,nan
clerk/clerk-sdk-java,clerk__clerk-sdk-java,2026-02,1.7647,1.7647,0.5979,0.3898,nan
clerk/clerk-sdk-java,clerk__clerk-sdk-java,2026-03,1.7647,1.7647,0.598,0.3897,nan
cmu-sei/kaiju,cmu-sei__kaiju,2024-09,3.7143,3.7143,0.5238,0.3892,nan
cmu-sei/kaiju,cmu-sei__kaiju,2024-10,3.7143,3.7143,0.5238,0.3892,nan
cmu-sei/kaiju,cmu-sei__kaiju,2024-11,3.7143,3.7143,0.5238,0.3892,nan
cmu-sei/kaiju,cmu-sei__kaiju,2024-12,3.7143,3.7143,0.5238,0.3892,nan
cmu-sei/kaiju,cmu-sei__kaiju,2025-01,3.7143,3.7143,0.5238,0.3892,nan
cmu-sei/kaiju,cmu-sei__kaiju,2025-02,3.7143,3.7143,0.5238,0.3892,nan
cmu-sei/kaiju,cmu-sei__kaiju,2025-03,3.7143,3.7143,0.5238,0.3892,nan
cmu-sei/kaiju,cmu-sei__kaiju,2025-04,3.7143,3.7143,0.5238,0.3892,nan
cmu-sei/kaiju,cmu-sei__kaiju,2025-05,3.7143,3.7143,0.5238,0.3892,nan
cmu-sei/kaiju,cmu-sei__kaiju,2025-06,3.7143,3.7143,0.5238,0.3892,nan
cmu-sei/kaiju,cmu-sei__kaiju,2025-07,3.7143,3.7143,0.5238,0.3892,nan
cmu-sei/kaiju,cmu-sei__kaiju,2025-08,3.7143,3.7143,0.5238,0.3892,nan
cmu-sei/kaiju,cmu-sei__kaiju,2025-09,3.7143,3.7143,0.5238,0.3892,nan
cryostatio/cryostat,cryostatio__cryostat,2024-12,3.1818,3.1818,0.5326,0.425,nan
cryostatio/cryostat,cryostatio__cryostat,2025-01,3.2727,3.2727,0.5294,0.4203,nan
cryostatio/cryostat,cryostatio__cryostat,2025-02,3.2727,3.2727,0.5291,0.4202,nan
cryostatio/cryostat,cryostatio__cryostat,2025-03,3.2727,3.2727,0.5335,0.4166,nan
cryostatio/cryostat,cryostatio__cryostat,2025-04,3.2727,3.2727,0.5342,0.4159,nan
cryostatio/cryostat,cryostatio__cryostat,2025-05,3.3182,3.3182,0.5299,0.4104,nan
cryostatio/cryostat,cryostatio__cryostat,2025-06,3.3182,3.3182,0.5318,0.4087,nan
cryostatio/cryostat,cryostatio__cryostat,2025-07,3.4545,3.4545,0.5345,0.396,nan
cryostatio/cryostat,cryostatio__cryostat,2025-08,3.3333,3.3333,0.5544,0.3787,nan
cryostatio/cryostat,cryostatio__cryostat,2025-09,3.44,3.44,0.5643,0.3727,nan
cryostatio/cryostat,cryostatio__cryostat,2025-10,3.2963,3.2963,0.5493,0.3916,nan
cryostatio/cryostat,cryostatio__cryostat,2025-11,3.2963,3.2963,0.5474,0.381,nan
cryostatio/cryostat,cryostatio__cryostat,2025-12,3.2963,3.2963,0.5441,0.3842,nan
ctrl-space-labs/gendox-core,ctrl-space-labs__gendox-core,2025-02,3.4872,3.4872,0.5883,0.3845,nan
ctrl-space-labs/gendox-core,ctrl-space-labs__gendox-core,2025-03,3.4872,3.4872,0.5883,0.3845,nan
ctrl-space-labs/gendox-core,ctrl-space-labs__gendox-core,2025-04,3.5,3.5,0.5888,0.3838,nan
ctrl-space-labs/gendox-core,ctrl-space-labs__gendox-core,2025-05,3.4872,3.4872,0.5886,0.384,nan
ctrl-space-labs/gendox-core,ctrl-space-labs__gendox-core,2025-06,3.2222,3.2222,0.61,0.3692,nan
ctrl-space-labs/gendox-core,ctrl-space-labs__gendox-core,2025-07,3.2929,3.2929,0.6106,0.3694,nan
ctrl-space-labs/gendox-core,ctrl-space-labs__gendox-core,2025-08,3.2929,3.2929,0.6106,0.3694,nan
ctrl-space-labs/gendox-core,ctrl-space-labs__gendox-core,2025-09,3.4464,3.4464,0.6136,0.3718,nan
ctrl-space-labs/gendox-core,ctrl-space-labs__gendox-core,2025-10,3.4464,3.4464,0.6136,0.3718,nan
ctrl-space-labs/gendox-core,ctrl-space-labs__gendox-core,2025-11,3.4464,3.4464,0.6136,0.3718,nan
ctrl-space-labs/gendox-core,ctrl-space-labs__gendox-core,2025-12,3.4464,3.4464,0.6136,0.3718,nan
ctrl-space-labs/gendox-core,ctrl-space-labs__gendox-core,2026-01,3.4655,3.4655,0.6193,0.3622,nan
ctrl-space-labs/gendox-core,ctrl-space-labs__gendox-core,2026-02,3.479,3.479,0.6079,0.3739,nan
cygnusx-1-org/Slide,cygnusx-1-org__Slide,2024-09,4.4286,4.4286,0.4733,0.458,nan
cygnusx-1-org/Slide,cygnusx-1-org__Slide,2024-10,4.4286,4.4286,0.4733,0.458,nan
cygnusx-1-org/Slide,cygnusx-1-org__Slide,2024-11,4.4286,4.4286,0.4733,0.458,nan
cygnusx-1-org/Slide,cygnusx-1-org__Slide,2024-12,4.4286,4.4286,0.4733,0.458,nan
cygnusx-1-org/Slide,cygnusx-1-org__Slide,2025-01,4.5,4.5,0.4867,0.4426,nan
cygnusx-1-org/Slide,cygnusx-1-org__Slide,2025-02,4.5,4.5,0.4922,0.4365,nan
cygnusx-1-org/Slide,cygnusx-1-org__Slide,2025-03,4.5,4.5,0.4917,0.4371,nan
cygnusx-1-org/Slide,cygnusx-1-org__Slide,2025-04,4.4412,4.4412,0.4983,0.433,nan
cygnusx-1-org/Slide,cygnusx-1-org__Slide,2025-05,4.4706,4.4706,0.4998,0.4315,nan
cygnusx-1-org/Slide,cygnusx-1-org__Slide,2025-06,4.5294,4.5294,0.4994,0.4322,nan
cygnusx-1-org/Slide,cygnusx-1-org__Slide,2025-07,4.5294,4.5294,0.4994,0.4322,nan
cygnusx-1-org/Slide,cygnusx-1-org__Slide,2025-08,4.5294,4.5294,0.4994,0.4322,nan
cygnusx-1-org/Slide,cygnusx-1-org__Slide,2025-09,4.5294,4.5294,0.4994,0.4322,nan
dadoonet/fscrawler,dadoonet__fscrawler,2025-03,3.0714,3.0714,0.6711,0.2355,nan
dadoonet/fscrawler,dadoonet__fscrawler,2025-04,2.9,2.9,0.6646,0.2316,nan
dadoonet/fscrawler,dadoonet__fscrawler,2025-05,2.8333,2.8333,0.674,0.2348,nan
dadoonet/fscrawler,dadoonet__fscrawler,2025-06,2.8333,2.8333,0.674,0.2348,nan
dadoonet/fscrawler,dadoonet__fscrawler,2025-07,2.8333,2.8333,0.674,0.2348,nan
dadoonet/fscrawler,dadoonet__fscrawler,2025-08,2.8333,2.8333,0.6737,0.2349,nan
dadoonet/fscrawler,dadoonet__fscrawler,2025-09,2.8333,2.8333,0.6737,0.2349,nan
dadoonet/fscrawler,dadoonet__fscrawler,2025-10,2.8333,2.8333,0.6735,0.2359,nan
dadoonet/fscrawler,dadoonet__fscrawler,2025-11,3.1333,3.1333,0.6765,0.2351,nan
dadoonet/fscrawler,dadoonet__fscrawler,2025-12,3.1,3.1,0.6755,0.2342,nan
dadoonet/fscrawler,dadoonet__fscrawler,2026-01,3.1,3.1,0.6755,0.2342,nan
dadoonet/fscrawler,dadoonet__fscrawler,2026-02,3.1333,3.1333,0.6794,0.2305,nan
dadoonet/fscrawler,dadoonet__fscrawler,2026-03,3.1034,3.1034,0.7104,0.2183,nan
dasi0227/Agent,dasi0227__Agent,2026-01,0.6667,0.6667,0.5556,0.3333,nan
dasi0227/Agent,dasi0227__Agent,2026-02,2.1463,2.1463,0.587,0.4115,nan
dasi0227/Agent,dasi0227__Agent,2026-03,2.505,2.505,0.557,0.427,nan
dasi0227/Agent,dasi0227__Agent,2026-04,2.505,2.505,0.557,0.427,nan
dasi0227/Agent,dasi0227__Agent,2026-05,2.505,2.505,0.557,0.427,nan
datageartech/datagear,datageartech__datagear,2025-06,4.5806,4.5806,0.5043,0.3908,nan
datageartech/datagear,datageartech__datagear,2025-07,4.5806,4.5806,0.5041,0.3907,nan
datageartech/datagear,datageartech__datagear,2025-08,4.6129,4.6129,0.5092,0.3936,nan
datageartech/datagear,datageartech__datagear,2025-09,4.6129,4.6129,0.5092,0.3936,nan
datageartech/datagear,datageartech__datagear,2025-10,4.6129,4.6129,0.5092,0.3936,nan
